K2 ID	Dataset Name	Campaign	Object type	RA (J2000)	Dec (J2000)	Target Type	Actual Start Time	Actual End Time	Investigation ID	R Mag	R Mag Err	J Mag	J Mag Err	KEP Mag	Kep Flag	Hip ID	Tyc ID	SDSS ID	UCAC ID	2MASS ID	2MASS Flag	Module	Output	Channel	Ang Sep (')
211998395	K2EVEREST211998395-C05	5	STAR	08 38 03.916	+20 13 40.24	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5060	15.537	0.010	13.104	0.026	15.372	gri			5045-301-4-0125-0396	552-044074	08380392+2013402		14	3	47	46.562
212001099	K2EVEREST212001099-C05	5	STAR	08 42 28.174	+20 16 19.07	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5102	10.657	0.040	8.707	0.030	10.652	gri		1398-104-1		552-044270	08422819+2016191		14	4	48	46.601
212001446	K2EVEREST212001446-C05	5	STAR	08 38 18.010	+20 16 40.90	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	13.978	0.030	12.102	0.027	13.966	gri				552-044083	08381800+2016408		14	3	47	46.619
211986696	K2EVEREST211986696-C05	5	STAR	08 37 27.469	+20 02 23.87	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5083			13.358	0.029	15.567	JHK			5045-301-4-0124-0234	551-044881	08372746+2002239		14	3	47	46.640
212003338	K2EVEREST212003338-C05	5	STAR	08 42 16.132	+20 18 36.06	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5097			12.497	0.029	14.906	JHK			5045-301-3-0131-0315	552-044261	08421616+2018356		14	4	48	46.707
211994103	K2EVEREST211994103-C05	5	STAR	08 42 57.589	+20 09 28.76	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	14.134	0.030	12.912	0.023	14.145	gri				551-045173	08425759+2009289		14	4	48	46.734
212001766	K2EVEREST212001766-C05	5	STAR	08 38 18.614	+20 17 01.77	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.060	0.040	11.884	0.026	14.008	gri			5045-301-4-0125-0272	552-044085	08381861+2017017		14	3	47	46.802
211930583	K2EVEREST211930583-C05	5	STAR	08 37 47.345	+19 11 00.52	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	12.530	0.010	11.604	0.026	12.526	gri				546-046561	08374734+1911005		14	2	46	46.822
212000414	K2EVEREST212000414-C05	5	STAR	08 42 32.929	+20 15 40.17	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5101	16.086	0.110	15.142	0.037	16.051	gri			5045-301-3-0131-0222	552-044275	08423293+2015400		14	4	48	46.828
211934221	K2EVEREST211934221-C05	5	STAR	08 43 07.450	+19 14 19.27	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5048	17.368	0.006	13.493	0.027	16.728	gri			5037-301-1-0118-0328		08430744+1914192		14	1	45	46.835
211986729	K2EVEREST211986729-C05	5	STAR	08 37 26.472	+20 02 25.51	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5011_GO5083			12.872	0.021	14.838	JHK			5045-301-4-0124-0233	551-044880	08372645+2002256		14	3	47	46.859
211934148	K2EVEREST211934148-C05	5	STAR	08 43 07.403	+19 14 15.44	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5048	15.936	0.020			15.446	gri			5037-301-1-0118-0327	547-045808			14	1	45	46.862
211930492	K2EVEREST211930492-C05	5	STAR	08 37 46.920	+19 10 55.90	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048			13.179	0.032	15.469	JHK				546-046560	08374691+1910558		14	2	46	46.949
