objName	objID	raMean	decMean	raMeanErr	decMeanErr	nDetections	randomID	projectionID	skyCellID	objInfoFlag	qualityFlag	raStack	decStack	raStackErr	decStackErr	epochMean	nStackDetections	ng	nr	ni	nz	ny	gQfPerfect	gMeanPSFMag	gMeanPSFMagErr	gMeanKronMag	gMeanKronMagErr	gMeanApMag	gMeanApMagErr	gFlags	rQfPerfect	rMeanPSFMag	rMeanPSFMagErr	rMeanKronMag	rMeanKronMagErr	rMeanApMag	rMeanApMagErr	rFlags	iQfPerfect	iMeanPSFMag	iMeanPSFMagErr	iMeanKronMag	iMeanKronMagErr	iMeanApMag	iMeanApMagErr	iFlags	zQfPerfect	zMeanPSFMag	zMeanPSFMagErr	zMeanKronMag	zMeanKronMagErr	zMeanApMag	zMeanApMagErr	zFlags	yQfPerfect	yMeanPSFMag	yMeanPSFMagErr	yMeanKronMag	yMeanKronMagErr	yMeanApMag	yMeanApMagErr	yFlags	Ang Sep (')
PSO J085149.983+115338.527	122271329582703282	08 51 49.979	+11 53 38.51	0.011	0.011	3	0.625534435385405	1534	96	310456320	37			-999.000	-999.000	56038.25672454	0	0	0	1	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	8.996	0.001	12.737	0.001	-999.000	-999.000	24	0.999	16.206	0.048	12.060	0.001	15.384	0.184	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.808
PSO J085155.941+114937.895	122191329830793070	08 51 55.937	+11 49 37.72	0.055	0.055	5	0.938996234851886	1534	96	1375805440	164	08 51 55.941	+11 49 37.90	0.001	0.001	55598.22376157	1	2	2	1	0	0	0.999	21.853	0.135	21.995	0.116	22.073	0.243	115000	0.999	21.500	0.013	21.742	0.058	22.414	0.326	16696	0.998	21.199	0.141	-999.000	-999.000	21.445	0.141	16688	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	8.809
PSO J085149.914+115340.031	122271329579333922	08 51 49.914	+11 53 40.03	0.011	0.011	2	0.643666403036254	1534	96	277348352	33			-999.000	-999.000	56651.62270833	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.844	16.355	0.102	14.546	0.137	15.615	0.194	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.809
PSO J085136.952+114055.591	122011329039439049	08 51 36.945	+11 40 55.66	0.055	0.057	14	0.200255681015789	1534	96	436527104	52	08 51 36.953	+11 40 55.59	0.001	0.001	55774.91912037	5	0	9	4	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	1.000	21.825	0.047	21.654	0.065	21.477	0.108	16892216	0.999	21.203	0.093	21.005	0.204	21.033	0.069	115000	0.999	20.593	0.142	20.069	0.191	20.076	0.142	16892208	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	8.810
PSO J085101.603+115616.353	122321327566455950	08 51 01.595	+11 56 16.31	0.005	0.006	87	0.490450224364596	1534	96	503635968	60	08 51 01.604	+11 56 16.35	0.001	0.001	55914.32252315	5	15	26	14	16	16	1.000	15.196	0.001	15.262	0.002	15.199	0.002	115000	0.999	14.718	0.002	14.776	0.002	14.714	0.002	115000	0.999	14.557	0.006	14.602	7.250e-4	14.547	0.002	115000	1.000	14.515	0.002	14.568	0.002	14.515	0.002	115000	0.999	14.473	0.003	14.498	0.005	14.472	0.003	115000	8.811
PSO J085047.673+114454.234	122091326984768571	08 50 47.674	+11 44 54.23	0.001	0.001	3	0.26249094704398	1534	96	1352138752	161	08 50 47.674	+11 44 54.23	0.001	0.001	55861.23627315	1	0	1	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.509	18.377	0.010	17.401	0.007	18.266	0.010	16896056	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.772	18.784	0.000	18.400	0.000	18.464	0.000	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.811
PSO J085149.068+115358.029	122271329541849804	08 51 49.064	+11 53 58.04	0.033	0.033	3	0.196026619706328	1534	96	302067712	36			-999.000	-999.000	55648.24681713	0	0	2	0	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	1.000	17.638	0.030	-999.000	-999.000	19.041	0.030	1040	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.813
PSO J085051.268+115359.484	122281327136330390	08 50 51.269	+11 53 59.48	0.077	0.077	2	0.877167565633699	1534	96	268959744	32			-999.000	-999.000	55202.53123843	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.726	20.759	0.028	20.677	0.067	20.563	0.056	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.813
PSO J085146.640+114244.727	122051329443395402	08 51 46.630	+11 42 44.73	0.002	0.003	71	0.715707438733156	1534	96	503635968	60	08 51 46.641	+11 42 44.73	0.001	0.001	56007.60357639	5	12	18	16	13	12	0.999	17.280	0.002	17.369	0.007	17.287	0.004	115000	1.000	16.336	0.002	16.407	0.003	16.337	0.002	115000	1.000	15.919	0.002	15.981	0.002	15.913	0.002	115000	1.000	15.734	0.002	15.796	0.004	15.732	0.004	115000	0.999	15.596	0.008	15.655	0.008	15.600	0.005	115000	8.817
PSO J085104.367+115638.762	122331327681853408	08 51 04.359	+11 56 38.73	0.156	0.156	2	0.301410117467316	1534	96	310456320	37			-999.000	-999.000	55205.44209491	0	0	1	0	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.332	22.153	0.155	20.322	0.085	20.990	0.155	16777752	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.374	20.010	0.347	-999.000	-999.000	-999.000	-999.000	4120	8.817
PSO J085143.178+114156.296	122031329299279244	08 51 43.169	+11 41 56.29	0.023	0.022	37	0.302185138968923	1534	96	436527104	52	08 51 43.179	+11 41 56.29	0.001	0.001	56055.35560185	4	0	4	14	15	4	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	22.140	0.111	22.124	0.151	22.173	0.212	115000	1.000	21.189	0.057	21.253	0.068	21.160	0.151	115000	0.999	20.462	0.055	20.429	0.080	20.397	0.074	115000	0.999	19.971	0.144	19.972	0.284	19.833	0.171	115000	8.818
PSO J085044.932+115036.181	122211326872062546	08 50 44.924	+11 50 36.15	0.132	0.132	2	0.314872587392919	1534	96	310456320	37			-999.000	-999.000	55548.66284722	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	20.486	0.131	19.838	0.165	19.961	0.131	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.818
PSO J085150.741+115322.566	122261329614298010	08 51 50.735	+11 53 22.55	0.010	0.014	57	0.787665219779746	1534	96	503635968	60	08 51 50.742	+11 53 22.57	0.001	0.001	56085.56142361	5	9	16	8	11	13	1.000	17.114	0.008	17.071	0.024	17.079	0.007	115000	0.999	16.244	0.004	16.345	0.038	16.261	0.014	115000	0.998	15.905	0.003	15.991	0.034	16.032	0.023	115000	0.999	15.750	0.005	15.745	0.064	15.726	0.012	115000	0.999	15.585	0.006	13.122	0.206	15.438	0.053	16892216	8.819
PSO J085056.423+115521.694	122301327349837783	08 50 56.423	+11 55 21.69	0.135	0.135	2	0.799779255687985	1534	96	268959744	32			-999.000	-999.000	55958.51565972	0	2	0	0	0	0	0.758	21.491	0.345	-999.000	-999.000	21.075	0.258	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.819
PSO J085120.650+113953.745	121991328358698435	08 51 20.644	+11 39 53.77	0.019	0.019	45	0.478177059887142	1534	96	436527104	52	08 51 20.651	+11 39 53.75	0.001	0.001	55948.84972222	5	0	8	15	15	7	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.999	21.776	0.079	21.740	0.130	21.641	0.117	115000	1.000	20.975	0.030	21.004	0.081	20.875	0.056	115000	1.000	20.415	0.024	20.488	0.117	20.446	0.106	115000	0.998	19.970	0.076	19.997	0.236	19.966	0.120	115000	8.822
PSO J085049.674+114400.104	122081327069830528	08 50 49.664	+11 44 00.12	0.005	0.004	67	0.297876962737997	1534	96	503635968	60	08 50 49.674	+11 44 00.10	0.001	0.001	55975.69844907	5	10	18	16	13	10	0.999	16.871	0.004	16.928	0.002	16.864	0.002	115000	1.000	16.058	0.002	16.109	0.003	16.046	0.002	115000	0.999	15.710	0.003	15.775	0.005	15.711	0.004	115000	1.000	15.576	0.004	15.667	0.009	15.582	0.007	115000	0.998	15.474	0.003	15.499	0.005	15.463	0.006	115000	8.822
PSO J085149.023+115359.966	122281329543380433	08 51 49.018	+11 53 59.95	0.012	0.012	4	0.588692961808939	1534	96	310456320	37			-999.000	-999.000	55211.55896991	0	0	4	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	19.453	-999.000	15.302	0.000	16.895	0.000	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.823
PSO J085056.797+114159.436	122041327365220309	08 50 56.797	+11 41 59.44	0.198	0.198	2	0.55461769043898	1534	96	268959744	32			-999.000	-999.000	56504.38146991	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.604	21.394	0.453	-999.000	-999.000	22.088	0.059	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.824
PSO J085140.140+114122.484	122021329171968078	08 51 40.132	+11 41 22.47	0.106	0.106	2	0.849696511262745	1534	96	302067712	36			-999.000	-999.000	57052.34960648	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.856	20.775	0.145	20.328	0.181	20.142	0.145	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.826
PSO J085147.282+115432.025	122291329469941270	08 51 47.277	+11 54 32.02	0.019	0.019	2	0.190309250904535	1534	96	310456320	37			-999.000	-999.000	55221.50918981	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	14.397	0.125	13.067	0.162	13.561	0.094	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.828
PSO J085140.581+114126.545	122021329189599602	08 51 40.573	+11 41 26.53	0.187	0.187	2	0.983802662215943	1534	96	302067712	36			-999.000	-999.000	57052.38465278	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.998	21.233	0.186	21.040	0.296	21.096	0.186	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.830
PSO J085120.937+115732.978	122351328372201464	08 51 20.928	+11 57 32.97	0.014	0.006	72	0.112063103459834	1534	96	503635968	60	08 51 20.937	+11 57 32.98	0.001	0.001	55963.60407407	5	10	20	11	16	15	0.999	21.128	0.043	21.231	0.065	21.176	0.055	115000	0.999	19.899	0.017	19.944	0.033	19.825	0.037	115000	1.000	18.725	0.004	18.849	0.008	18.752	0.007	115000	1.000	18.238	0.008	18.358	0.018	18.270	0.008	115000	0.998	17.976	0.014	18.158	0.050	18.024	0.027	115000	8.834
PSO J085149.923+115342.489	122271329579674776	08 51 49.923	+11 53 42.49	0.011	0.011	2	0.373291167778234	1534	96	277348352	33			-999.000	-999.000	56651.62268519	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.726	16.606	0.101	14.591	0.063	16.233	0.055	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.834
PSO J085155.690+115015.445	122201329820425637	08 51 55.690	+11 50 15.45	-999.000	-999.000	4	0.266999585802666	1534	96	268959744	32			-999.000	-999.000	-999	0	0	4	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.837
PSO J085047.661+114451.386	122091326986537651	08 50 47.651	+11 44 51.41	0.023	0.043	79	0.0367885241627586	1534	96	906289152	108	08 50 47.662	+11 44 51.39	0.001	0.001	56031.53832176	4	14	21	16	14	14	-999.000	13.095	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	12.793	-999.000	-999.000	-999.000	-999.000	-999.000	16420	-999.000	12.680	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	12.633	-999.000	-999.000	-999.000	-999.000	-999.000	114724	0.999	12.538	0.004	12.570	0.001	12.539	0.004	115000	8.837
PSO J085108.219+115703.621	122341327842461700	08 51 08.212	+11 57 03.58	0.004	0.004	59	0.895071812807649	1534	96	503635968	60	08 51 08.220	+11 57 03.62	0.001	0.001	55872.28625	5	7	18	10	11	13	0.999	20.894	0.019	21.018	0.045	20.926	0.039	115000	1.000	19.657	0.008	19.729	0.018	19.656	0.024	115000	0.999	18.616	0.007	18.714	0.013	18.627	0.012	115000	0.999	18.096	0.008	18.169	0.015	18.082	0.013	115000	0.998	17.887	0.015	17.942	0.030	17.841	0.024	115000	8.837
PSO J085145.873+114231.271	122051329410870944	08 51 45.874	+11 42 31.27	0.132	0.132	2	0.590641346378849	1534	96	268959744	32			-999.000	-999.000	55923.72510417	0	1	1	0	0	0	0.759	21.733	0.149	21.375	0.118	21.227	0.149	16781336	0.791	21.587	0.276	-999.000	-999.000	22.001	0.276	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.837
PSO J085155.854+115002.466	122201329827031133	08 51 55.849	+11 50 02.46	0.069	0.069	2	0.193207673908405	1534	96	302067712	36			-999.000	-999.000	55941.56229167	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.143	21.009	0.111	20.137	0.000	20.621	0.000	1048	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.840
PSO J085115.207+113957.619	121991328134969652	08 51 15.203	+11 39 57.60	0.107	0.107	3	0.135363849937323	1534	96	436281344	52	08 51 15.214	+11 39 57.70	0.001	0.001	56522.77954861	3	0	1	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.998	21.743	0.183	21.637	0.257	21.498	0.183	115000	0.999	21.776	0.053	21.986	0.066	21.706	0.081	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	8.840
PSO J085044.230+114744.280	122151326842525193	08 50 44.228	+11 47 44.17	0.036	0.033	25	0.38858388121108	1534	96	436527104	52	08 50 44.231	+11 47 44.28	0.001	0.001	55674.57893519	4	3	14	6	2	0	0.998	22.214	0.099	-999.000	-999.000	21.656	0.000	115000	0.999	21.749	0.045	21.662	0.052	21.629	0.053	115000	1.000	21.345	0.065	21.262	0.130	21.137	0.078	115000	0.999	21.246	0.199	20.598	0.133	20.543	0.142	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	8.840
PSO J085154.187+115140.493	122231329757253893	08 51 54.183	+11 51 40.48	0.107	0.107	2	0.182688435709745	1534	96	310456320	37			-999.000	-999.000	55947.51616898	0	2	0	0	0	0	0.999	21.395	0.036	-999.000	-999.000	20.311	0.206	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.841
PSO J085141.543+115550.522	122311329230837294	08 51 41.546	+11 55 50.40	0.082	0.089	12	0.29975188365183	1534	96	436527104	52	08 51 41.544	+11 55 50.52	0.001	0.001	55828.26789352	5	0	5	6	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	1.000	22.160	0.121	22.200	0.126	22.842	0.270	115000	1.000	21.580	0.040	21.254	0.152	21.238	0.186	115000	0.998	21.178	0.141	20.920	0.205	20.791	0.141	16892216	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	8.842
PSO J085049.672+114357.887	122071327068809658	08 50 49.665	+11 43 57.87	0.145	0.145	3	0.0222931038795906	1534	96	302067712	36			-999.000	-999.000	56038.26197917	0	1	0	0	2	0	0.672	21.321	0.124	21.318	0.119	21.441	0.124	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.879	20.904	0.144	19.933	0.101	20.461	0.144	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.842
PSO J085133.734+115654.677	122331328906088687	08 51 33.730	+11 56 54.66	0.158	0.158	2	0.990098153231757	1534	96	302067712	36			-999.000	-999.000	55947.54828704	0	1	1	0	0	0	0.594	21.363	0.208	-999.000	-999.000	23.215	0.208	4120	0.999	20.682	0.158	19.145	0.104	19.782	0.158	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.843
PSO J085118.676+115733.300	122351328278461333	08 51 18.668	+11 57 33.27	0.062	0.062	2	0.914356174799014	1534	96	302067712	36			-999.000	-999.000	55515.67005787	0	0	1	0	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.962	22.330	0.201	-999.000	-999.000	22.338	0.201	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.997	18.891	0.064	18.714	0.081	18.425	0.064	16777488	8.844
PSO J085146.815+114245.233	122051329450915617	08 51 46.816	+11 42 45.23	0.089	0.089	2	0.129726525516926	1534	96	268959744	32			-999.000	-999.000	55990.21865741	0	1	0	0	1	0	0.602	21.114	0.122	-999.000	-999.000	21.169	0.122	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.830	20.787	0.129	-999.000	-999.000	20.091	0.129	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.844
PSO J085109.422+115709.942	122341327891744017	08 51 09.423	+11 57 09.94	0.246	0.246	2	0.237626075034613	1534	96	268959744	32			-999.000	-999.000	55207.83481481	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.486	22.499	0.338	-999.000	-999.000	22.129	0.275	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.845
PSO J085105.791+115650.292	122331327739337347	08 51 05.782	+11 56 50.26	0.015	0.015	2	0.834298957916255	1534	96	302067712	36			-999.000	-999.000	57011.66175926	0	0	1	0	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.803	22.557	0.286	21.984	0.279	22.277	0.286	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.998	16.105	0.003	16.291	0.006	16.193	0.003	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.846
PSO J085148.812+115406.540	122281329533872667	08 51 48.808	+11 54 06.53	0.017	0.017	2	0.683859238106626	1534	96	302067712	36			-999.000	-999.000	55208.43368056	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	18.080	0.008	-999.000	-999.000	-999.000	-999.000	1048	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	8.848
PSO J085113.910+115726.135	122341328079739213	08 51 13.901	+11 57 26.09	0.014	0.021	32	0.636211015876579	1534	96	436527104	52	08 51 13.910	+11 57 26.17	0.001	0.001	55945.27659722	4	0	3	8	11	10	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.999	21.727	0.251	21.363	0.070	21.166	0.137	16892216	0.999	20.335	0.060	20.266	0.142	20.285	0.111	115000	1.000	19.720	0.047	19.827	0.094	19.726	0.094	115000	0.999	19.334	0.091	19.434	0.159	19.280	0.082	115000	8.849
PSO J085128.228+115720.902	122341328675887422	08 51 28.223	+11 57 20.91	0.013	0.010	77	0.498885962645417	1534	96	436527104	52	08 51 28.229	+11 57 20.90	0.001	0.001	56018.4265625	5	12	21	16	13	15	1.000	21.423	0.026	21.623	0.082	21.606	0.068	115000	0.999	20.318	0.018	20.415	0.037	20.312	0.043	115000	1.000	19.307	0.013	19.431	0.014	19.318	0.016	115000	0.999	18.831	0.021	18.929	0.020	18.835	0.031	115000	0.999	18.638	0.020	18.861	0.039	18.771	0.038	115000	8.855
PSO J085149.855+114339.877	122071329577393783	08 51 49.845	+11 43 39.91	0.037	0.035	22	0.8816845611498551	1534	96	436527104	52	08 51 49.855	+11 43 39.88	0.001	0.001	55581.67989583	5	1	11	8	2	0	0.987	21.797	0.176	21.452	0.226	21.841	0.176	115000	1.000	21.899	0.053	21.879	0.131	22.022	0.185	115000	0.999	21.552	0.080	21.469	0.054	21.608	0.082	115000	0.999	20.986	0.205	21.102	0.221	20.951	0.586	115000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	8.855
PSO J085110.337+114011.447	122001327932864273	08 51 10.382	+11 40 11.37	0.024	0.024	8	0.0150970760873492	1534	96	436281344	52	08 51 10.337	+11 40 11.45	0.001	0.001	56385.6487037	3	2	2	4	0	0	0.999	20.928	0.028	21.055	0.036	20.970	0.025	115768	0.999	20.657	0.079	20.589	0.238	20.402	0.219	115768	0.999	20.516	0.015	20.480	0.049	20.377	0.034	115768	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	8.856
PSO J085143.662+114159.277	122041329319000133	08 51 43.654	+11 41 59.27	0.124	0.124	3	0.117349606116628	1534	96	302067712	36			-999.000	-999.000	55930.69871528	0	0	0	1	1	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.504	22.347	0.298	-999.000	-999.000	24.879	0.298	4120	1.000	20.712	0.189	20.572	0.333	20.352	0.189	280	0.068	19.582	0.163	18.280	0.117	18.551	0.163	16777752	8.857
PSO J085147.552+115430.620	122291329478760661	08 51 47.526	+11 54 30.50	0.088	0.088	2	0.6957604062704	1534	96	444674048	53	08 51 47.553	+11 54 30.62	0.001	0.001	55228.84622685	1	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.003	21.690	0.175	20.980	0.191	20.897	0.175	16794168	0.000	21.156	0.100	20.171	0.087	20.408	0.100	16794168	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	8.858
